OBJECTID,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,Subdt_LGD,Dist_LGD,State_LGD,Shape_Leng,Shape_Area,Area,2015POP_AFFECTED ROW 67G,2015AGRI_LOSS ROW 67J,2015POP_LOST ROW 131C,2015INMATES_IN_RCAMPS ROW121D,2016POP_AFFECTED ,2016AGRI_LOSS ,2016POP_LOST ROW ,2016INMATES_IN_RCAMPS ,2017POP_AFFECTED ,2017AGRI_LOSS ,2017POP_LOST ROW ,2017INMATES_IN_RCAMPS ,2018POP_AFFECTED ,2018AGRI_LOSS ,2018POP_LOST ROW ,2018INMATES_IN_RCAMPS ,2019POP_AFFECTED ,2019AGRI_LOSS ,2019POP_LOST ROW ,2019INMATES_IN_RCAMPS ,2020POP_AFFECTED ,2020AGRI_LOSS ,2020POP_LOST ROW ,2020INMATES_IN_RCAMPS ,2021POP_AFFECTED ,2021AGRI_LOSS ,2021POP_LOST ROW ,2021INMATES_IN_RCAMPS ,2022POP_AFFECTED ,2022AGRI_LOSS ,2022POP_LOST ROW ,2022INMATES_IN_RCAMPS 
2020,18,305,2034,ASSAM,Nagaon,Dhing,2034,297,18,90943.1097,310467732.6,247.888,84090,3200,,,,,,,,,,,,,,,27598,2107,,668,23857,782,,,360,299.5,,,,,,
2021,18,305,2035,ASSAM,Nagaon,Nagaon,2035,297,18,133221.8045,464874690.7,372.041,,,,,,,,,,,,,,99,,,,,,,3371,899,,,,,,,,,,
2022,18,305,2036,ASSAM,Nagaon,Raha,2036,297,18,134644.2832,425209823.4,340.889,,,,,,,,,,,,,,12.5,,,38603,225.5,1,,54975,15028,5,173,,,,,,,,
2023,18,305,2037,ASSAM,Nagaon,Kampur,2037,297,18,147269.7401,467142463,375.123,,3577,,,,,,,,,,,1750,613.1,,63,13020,3792,1,8973,161629,5376,5,,,,,,,,,
2157,18,757,2038,ASSAM,Nagaon,Hojai,2038,709,18,123319.6612,328900701.2,264.543,,,,,,,,,,,,,4100,701,,2817,40105,9692,,1310,46148,5378,,2778,,70.5,,,,,,
2158,18,757,2039,ASSAM,Nagaon,Doboka,2039,709,18,132006.8199,395855474.7,317.749,,,,,,,,,,,,,7239,45,,611,2266,2519,,,45776,2244,1,4776,3535,88.81,,,,,,
2159,18,757,2040,ASSAM,Nagaon,Lanka,2040,709,18,200626.457,1084093449,873.441,,,,,,,,,,,,,470,30,2,470,543,123,,,2521,901,,2521,,,,,,,,
2115,18,323,2131,ASSAM,Nalbari,Chandrapur,2131,298,18,85402.46788,118953823.8,94.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,18,323,2132,ASSAM,Nalbari,Tihu ,2132,298,18,126178.9657,185931131.9,148.607,10000,1700,,,,,,,,,,,420,700,,,4958,1893.5,1,2275,27718,367,1,112,,,,,,,,
2117,18,323,2133,ASSAM,Nalbari,Pachim Nalbari,2133,298,18,142292.3802,462566335,370.577,2000,747,,,,,,,,,,,1353,450.27,,,27207,1064,1,6375,23777,135,1,833,,,,,,,,
2118,18,323,2134,ASSAM,Nalbari,Barkhetri,2134,298,18,67967.34287,102912512.4,82.281,113358,6037.1,,,,,,,,,,,,,,,109578,2745,,,117060,3003,,,110731,1165,,,,,,
2119,18,323,2135,ASSAM,Nalbari,Barbhag,2135,298,18,81749.64201,160441613.7,128.137,3141,630,,,,,,,,,,,,,,,33689,709.04,,,9727,260,,,,,,,,,,
2120,18,323,2136,ASSAM,Nalbari,Nalbari,2136,298,18,73127.98493,76577239.39,61.11,1250,140,,,,,,,,,,,,,,,31450,700,,4842,10000,,,,,,,,,,,
2121,18,323,2137,ASSAM,Nalbari,Banekuchi,2137,298,18,90556.76505,164423231.3,131.161,,34,,,,,,,,,,,950,10,,,20000,1700,,3087,384,124,,,,,,,,,,
2122,18,323,2138,ASSAM,Nalbari,Ghograpar,2138,298,18,19699.66393,13606741.81,10.843,6000,2700,,,,,,,,,,,,,,,6725,550,,1655,5237,240,,,,,,,,,,
2123,18,323,2141,ASSAM,Nalbari,Goreswar,2141,298,18,28446.36871,23748092.73,18.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,18,311,2070,ASSAM,Sivasagar,Dimow,2070,300,18,162716.6768,606363398.4,478.428,6327,65,,,,,,,,,,,,,,,22787,92,,,58086,,1,,7100,420,,,,,,
2053,18,311,2071,ASSAM,Sivasagar,Sibsagar,2071,300,18,152114.9215,490627162.1,388.027,18448,562,,,,,,,,,,,8913,400,,664,14397,401,,,25924,,2,410,11298,90.5,,,,,,
2054,18,311,2072,ASSAM,Sivasagar,Amguri,2072,300,18,130434.339,397097154.8,314.869,,,,,,,,,,,,,1200,300,,341,,,,,,,,,57,15.5,,,,,,
2055,18,311,2073,ASSAM,Sivasagar,Nazira,2073,300,18,141984.3366,487218837.3,386.224,0,300,,,,,,,,,,,10266,141.5,,,,,,,10233,,2,398,,68,,,,,,
2152,18,755,2074,ASSAM,Sivasagar,Sonari,2074,708,18,262278.766,985739923.7,778.871,1500,0,,,,,,,,,,,26217,1705,2,110,1900,250,,41,307,125,,,5226,64.3,,,,,,
2153,18,755,2075,ASSAM,Sivasagar,Mahmora,2075,708,18,127598.4511,373129761.1,294.481,,,,,,,,,,,,,22000,509.38,1,,1004,497,,,,,,,480,39,,,,,,
2024,18,306,2041,ASSAM,Sonitpur,Dhekiajuli,2041,301,18,246263.1805,1549631946,1231.16,9046,,,,,,,,,,,,,,,,29145,20556.2,1,3150,37055,1215,,,12897,550.93,,,,,,
2025,18,306,2042,ASSAM,Sonitpur,Chariduar,2042,301,18,179397.8362,1261227212,999.613,19300,,,,,,,,,,,,,,,,7175,160,,,5000,308,,,,91,,,,,,
2026,18,306,2043,ASSAM,Sonitpur,Tezpur,2043,301,18,137978.9685,686079628.8,546.146,15000,260,,,,,,,,,,,97,,,,64634,2301.86,,53753,60860,1419,,,3065,1537.44,,,,,,
2027,18,306,2044,ASSAM,Sonitpur,Na-Duar,2044,301,18,141436.4838,841289233.8,668.195,18977,1568,,,,,,,,,,,,,,,24973,6280.5,1,740,47562,2027,2,,346,288,,,,,,
2154,18,756,2045,ASSAM,Sonitpur,Biswanath,2045,705,18,173639.6235,1313710335,1042.301,9601,11.5,,,,,,,,,,,160,,,,12415,134,,205,7957,,,,944,150,,,,,,
2155,18,756,2046,ASSAM,Sonitpur,Helem,2046,705,18,130349.4658,538501850.3,427.087,24003,2680.57,,,,,,,,,,,7874,178,1,,25230,850,3,422,32643,2550,2,334,8648,488.5,,,,,,
2156,18,756,2047,ASSAM,Sonitpur,Gohpur,2047,705,18,118737.258,395872318.8,313.636,49550,4230.7,,,,,,,,,,,17593,73.5,,,45237,935,1,,35427,1800,,,17784,355,,,,,,
2161,18,758,2011,ASSAM,South Salmara Mancachar,South Salmara,2011,707,18,159797.3179,540524789.2,435.497,,,,,,,,,,,,,,,,,247000,9601,,,385228,5913,1,,,884,,,,,,
2162,18,758,2012,ASSAM,South Salmara Mancachar,Mankachar,2012,707,18,135492.2709,307331229.6,248.678,,,,,,,,,,,,,,,,,,,,,118607,630,1,,,176,,,,,,
2041,18,309,2059,ASSAM,Tinsukia,Sadiya,2059,302,18,189109.3013,1093527615,851.463,29768,,,,,,,,,,,,,,,,4845,426,,,6810,225,,220,6000,457,,,,,,
2042,18,309,2060,ASSAM,Tinsukia,Doom Dooma,2060,302,18,203111.5756,1198019382,936.657,20476,,,,,,,,,,,,,,,,17029,653,7750,,44629,2915,1,6382,,,,,,,,
2043,18,309,2061,ASSAM,Tinsukia,Tinsukia,2061,302,18,290400.3969,1135973905,890.346,28000,,,,,,,,,,,,336,,,,16127,97,2495,,27568,442,2,13307,6785,271.3,,,,,,
2044,18,309,2062,ASSAM,Tinsukia,Margherita,2062,302,18,295498.6109,1441764419,1132.319,6555,,,,,,,,,,,,,,,,,,,,12000,1431,,,,,,,,,,
2143,18,326,2041,ASSAM,Udalguri,Dhekiajuli ,2041,617,18,54848.00752,51650390.7,41.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,18,326,2145,ASSAM,Udalguri,Khoirabari,2145,617,18,125772.6542,204403846.2,162.765,,450,,,,,,,,,,,150,,,,,,,,300,8,,,,,,,,,,
2145,18,326,2146,ASSAM,Udalguri,Pathorighat,2146,617,18,7163.528231,2902163.37,2.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,18,326,2148,ASSAM,Udalguri,Mangaldoi,2148,617,18,23587.55979,10536262.68,8.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,18,326,2149,ASSAM,Udalguri,Dalgaon,2149,617,18,130213.844,130889233.8,104.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,18,326,2150,ASSAM,Udalguri,Kalaigaon,2150,617,18,129319.577,221128476.5,176.069,350,294.32,,,,,,,,,,,,,,,3765,2560,,,5416,839,,135,,,,,,,,
2149,18,326,2151,ASSAM,Udalguri,Harisinga,2151,617,18,122215.3488,788047797.5,625.7,,,,,,,,,,,,,,,1,,,,,,1076,55,,,,,,,,,,
2150,18,326,2152,ASSAM,Udalguri,Udalguri,2152,617,18,150992.5521,717180177,569.395,95,9.36,,,,,,,,,,,64,10,,,,,3,,1000,,1,,,,,,,,,
2151,18,326,2153,ASSAM,Udalguri,Mazbat,2153,617,18,142018.1112,409588968.6,325.142,190,,,,,,,,,,,,7000,,1,,3155,,,,,,,,,,,,,,,
2160,18,759,2087,ASSAM,West Karbi Anglong,Sarupathar,2087,710,18,488925.4777,3809976224,3072.802,,,,,,,,,,,,,,,,,,,,,12649,,,,,,,,,,,
