0,1,2,3,4,5,6,7,8,9,10,11,12,13
,Nagaon,5359,"(Samaguri | 707), (Dhing | 0),
(Kampur | 0), (Kaliabor | 3880),
(Raha | 0), (Nagaon | 772)",1994,1851,1514,0,0,0,,,,
,Nalbari,0,(Barkhetri | 0),0,0,0,0,0,0,,,,
,"Sivasaga
r",29546,"(Sivsagar | 11857), (Demow |
17689), (Sonari RC part | 0),
(Nazira | 0)",12393,10632,6521,0,0,0,,,,
,Sonitpur,0,"(Tezpur | 0), (Thelamara | 0),
(Dhekiajuli | 0)",0,0,0,0,0,0,,,,
,"South
Salmara",0,"(Mankachar | 0), (South Salmara |
0)",0,0,0,26054,18170,0,,,,
,Tinsukia,0,"(Tinsukia | 0), (Margherita | 0),
(Sadiya | 0)",0,0,0,0,0,0,,,,
,Udalguri,0,(Khairabari | 0),,,0,0,0,0,0,0,,
,Total,104665,,,,41516,36231,26918,150034,78557,9535,,
"Human
Lives Lost
-
Confirme
d",District,Total,Flood,Gener,Male,Female,Children,,Others,Revenue Circlewise,,,
,,,Death,al,,,Male,Female,,,,,
,,,,Drown,,,,,,,,,
,,,,ing,,,,,,,,,
,,,,(Non,,,,,,,,,
,,,,Flood),,,,,,,,,
,Dhubri,1,1,0,0,1,0,0,0,"1 (Dhubri | 0), (Gauripur | 1), (Golakganj
| 0), (South Salmara Part | 0), (Bilasipara
| 0), (Athani | 0), (Chapar | 0), (Agamoni
| 0)",,,
,Cachar,2,2,0,1,0,0,1,0,"2 (Silchar | 0), (Katigorah | 2), (Sonai | 0)",,,
,Kamrup,0,0,0,0,0,0,0,0,"0 (Kamalpur | 0), (Chamaria | 0), (North
Ghy | 0), (Nagarbera | 0), (Rangia | 0),
(Hajo | 0), (Palashbari | 0), (Goroimari |
0)",,,
,"Goalpar
a",0,0,0,0,0,0,0,0,"0 (Matia | 0), (Lakhipur | 0), (Balijana |
0), (Rongjuli | 0)",,,
,"Karimga
nj",0,0,0,0,0,0,0,0,"0 (Patherkandi | 0), (Badarpur | 0),
(Karimganj | 0), (Nilambazar | 0)",,,
,"Lakhimp
ur",0,0,0,0,0,0,0,0,"0 (Subansiri | 0), (Bihpuria | 0), (Kadam |
0), (North Lakhimpur | 0), (Narayanpur |
0)",,,
,"Hailakan
di",0,0,0,0,0,0,0,0,"0 (Hailakandi | 0), (Algapur | 0),
(Katlicherra | 0), (Lala | 0)",,,
,"Dibrugar
h",0,0,0,0,0,0,0,0,"0 (Moran | 0), (Naharkatia | 0), (Chabua
| 0), (Dibrugarh West | 0), (Tingkhong |
0), (Dibrugarh East | 0), (Tengakhat | 0)",,,
,"Charaid
eo",0,0,0,0,0,0,0,0,"0 (Mahmora | 0), (Sapekhati | 0), (Sonari
| 0)",,,
,"South
Salmara",1,1,0,0,0,1,0,0,"1 (Mankachar | 0), (South Salmara | 1)",,,
,Nalbari,0,0,0,0,0,0,0,0,0 (Barkhetri | 0),,,
,Dhemaji,1,1,0,0,0,0,1,0,"1 (Dhemaji | 0), (Gogamukh | 0),
(Sissiborgaon | 1), (Jonai | 0)",,,
,"Morigao
n",0,0,0,0,0,0,0,0,"0 (Morigaon | 0), (Bhuragaon | 0),
(Laharighat | 0), (Mayong | 0)",,,
,Nagaon,1,1,0,1,0,0,0,0,"1 (Samaguri | 0), (Dhing | 0), (Kampur |
0), (Kaliabor | 1), (Raha | 0), (Nagaon | 0)",,,
,"Sivasaga
r",1,1,0,0,0,0,1,0,"1 (Sivsagar | 0), (Demow | 0), (Sonari RC
part | 1), (Nazira | 0)",,,
,"Golagha
t",0,0,0,0,0,0,0,0,"0 (Khumtai | 0), (Bokakhat | 0), (Dergaon
| 0)",,,
,Sonitpur,0,0,0,0,0,0,0,0,"0 (Tezpur | 0), (Thelamara | 0),
(Dhekiajuli | 0)",,,
,"Biswana
th",0,0,0,0,0,0,0,0,0 (Halem | 0),,,
,"Kokrajh
ar",0,0,0,0,0,0,0,0,"0 (Kokrajhar | 0), (Dotma | 0), (Bagribari
| 0)",,,
,Barpeta,0,0,0,0,0,0,0,0,"0 (Baghbar | 0), (Barpeta | 0), (Chenga |
0), (Kalgachia | 0)",,,
,Darrang,0,0,0,0,0,0,0,0,"0 (Patharighat | 0), (Dalgaon | 0),
(Mangaldoi | 0), (Sipajhar | 0), (Pub-
Mangaldai | 0)",,,
,Hojai,0,0,0,0,0,0,0,0,0 (Doboka | 0),,,
,"Bongaig
aon",0,0,0,0,0,0,0,0,0 (Srijangram | 0),,,
,Tinsukia,0,0,0,0,0,0,0,0,"0 (Tinsukia | 0), (Margherita | 0), (Sadiya
| 0)",,,
,"Kamrup
(M)",0,0,0,0,0,0,0,0,"0 (Chandrapur | 0), (Sonapur | 0), (Azara
| 0)",,,
,Majuli,0,0,0,0,0,0,0,0,"0 (Ujani Majuli | 0), (Majuli | 0)",,,
,Jorhat,0,0,0,0,0,0,0,0,"0 (Jorhat East | 0), (Teok | 0), (Jorhat
West | 0)",,,
,Udalguri,0,0,0,0,0,0,0,0,0 (Khairabari | 0),,,
,"Karbi
Anglong
West",0,0,0,0,0,0,0,0,0 (Donkamokam | 0),,,
,Chirang,0,0,0,0,0,0,0,0,0 (Bijni | 0),,,
,Total,7,7,0,2,1,1,3,0,,,,
"Human
Lives Lost
- Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,Male,Female,,,,,,,
,Dhubri,0,0,0,0,0,0,"0 (Dhubri | 0), (Gauripur | 0), (Golakganj | 0), (South Salmara Part | 0),
(Bilasipara | 0), (Athani | 0), (Chapar | 0), (Agamoni | 0)",,,,,
,Cachar,0,0,0,0,0,0,"0 (Silchar | 0), (Katigorah | 0), (Sonai | 0)",,,,,
,Kamrup,0,0,0,0,0,0,"0 (Kamalpur | 0), (Chamaria | 0), (North Ghy | 0), (Nagarbera | 0), (Rangia | 0),
(Hajo | 0), (Palashbari | 0), (Goroimari | 0)",,,,,
,"Goalpar
a",0,0,0,0,0,0,"0 (Matia | 0), (Lakhipur | 0), (Balijana | 0), (Rongjuli | 0)",,,,,
,"Karimga
nj",0,0,0,0,0,0,"0 (Patherkandi | 0), (Badarpur | 0), (Karimganj | 0), (Nilambazar | 0)",,,,,
,"Lakhimp
ur",0,0,0,0,0,0,"0 (Subansiri | 0), (Bihpuria | 0), (Kadam | 0), (North Lakhimpur | 0), (Narayanpur
| 0)",,,,,
,"Hailakan
di",0,0,0,0,0,0,"0 (Hailakandi | 0), (Algapur | 0), (Katlicherra | 0), (Lala | 0)",,,,,
,"Dibrugar
h",1,1,0,0,0,0,"1 (Moran | 0), (Naharkatia | 1), (Chabua | 0), (Dibrugarh West | 0), (Tingkhong |
0), (Dibrugarh East | 0), (Tengakhat | 0)",,,,,
,"Charaid
eo",0,0,0,0,0,0,"0 (Mahmora | 0), (Sapekhati | 0), (Sonari | 0)",,,,,
,"South
Salmara",0,0,0,0,0,0,"0 (Mankachar | 0), (South Salmara | 0)",,,,,
,Nalbari,0,0,0,0,0,0,0 (Barkhetri | 0),,,,,
,Dhemaji,0,0,0,0,0,0,"0 (Dhemaji | 0), (Gogamukh | 0), (Sissiborgaon | 0), (Jonai | 0)",,,,,
,"Morigao
n",0,0,0,0,0,0,"0 (Morigaon | 0), (Bhuragaon | 0), (Laharighat | 0), (Mayong | 0)",,,,,
,Nagaon,0,0,0,0,0,0,"0 (Samaguri | 0), (Dhing | 0), (Kampur | 0), (Kaliabor | 0), (Raha | 0), (Nagaon |
0)",,,,,
,"Sivasaga
r",0,0,0,0,0,0,"0 (Sivsagar | 0), (Demow | 0), (Sonari RC part | 0), (Nazira | 0)",,,,,
,"Golagha
t",0,0,0,0,0,0,"0 (Khumtai | 0), (Bokakhat | 0), (Dergaon | 0)",,,,,
,Sonitpur,0,0,0,0,0,0,"0 (Tezpur | 0), (Thelamara | 0), (Dhekiajuli | 0)",,,,,
,"Biswana
th",0,0,0,0,0,0,0 (Halem | 0),,,,,
,"Kokrajh
ar",0,0,0,0,0,0,"0 (Kokrajhar | 0), (Dotma | 0), (Bagribari | 0)",,,,,
,Barpeta,0,0,0,0,0,0,"0 (Baghbar | 0), (Barpeta | 0), (Chenga | 0), (Kalgachia | 0)",,,,,
,Darrang,0,0,0,0,0,0,"0 (Patharighat | 0), (Dalgaon | 0), (Mangaldoi | 0), (Sipajhar | 0), (Pub-
Mangaldai | 0)",,,,,
,Hojai,0,0,0,0,0,0,0 (Doboka | 0),,,,,
,"Bongaig
aon",0,0,0,0,0,0,0 (Srijangram | 0),,,,,
,Tinsukia,0,0,0,0,0,0,"0 (Tinsukia | 0), (Margherita | 0), (Sadiya | 0)",,,,,
,"Kamrup
(M)",0,0,0,0,0,0,"0 (Chandrapur | 0), (Sonapur | 0), (Azara | 0)",,,,,
,Majuli,0,0,0,0,0,0,"0 (Ujani Majuli | 0), (Majuli | 0)",,,,,
,Jorhat,0,0,0,0,0,0,"0 (Jorhat East | 0), (Teok | 0), (Jorhat West | 0)",,,,,
,Udalguri,0,0,0,0,0,0,0 (Khairabari | 0),,,,,
,"Karbi
Anglong
West",0,0,0,0,0,0,0 (Donkamokam | 0),,,,,
,Chirang,0,0,0,0,0,0,0 (Bijni | 0),,,,,
,Total,1,1,0,0,0,0,,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,,
,Barpeta,208446,84565,60461,63420,,,,,,,,
,"Biswana
th",4892,3597,1295,0,,,,,,,,
,"Bongaig
aon",0,0,0,0,,,,,,,,
,Cachar,0,0,0,0,,,,,,,,
,"Charaid
eo",7980,2750,1480,3750,,,,,,,,
,Chirang,0,0,0,0,,,,,,,,
,Darrang,157458,91574,50099,15785,,,,,,,,
,Dhemaji,27938,20036,7902,0,,,,,,,,
,Dhubri,282947,173329,"10961
8",0,,,,,,,,
,"Dibrugar
h",30254,20012,10242,0,,,,,,,,
,"Goalpar
a",88866,52799,24320,11747,,,,,,,,
,"Golagha
t",13273,8697,4576,0,,,,,,,,
,"Hailakan
di",0,0,0,0,,,,,,,,
,Hojai,0,0,0,0,,,,,,,,
,Jorhat,5767,4230,1537,0,,,,,,,,
,Kamrup,134262,87243,47019,0,,,,,,,,
,"Kamrup
(M)",33964,17552,16412,0,,,,,,,,
,"Karbi
Anglong
West",0,0,0,0,,,,,,,,
,"Karimga
nj",0,0,0,0,,,,,,,,
,"Kokrajh
ar",0,0,0,0,,,,,,,,
,"Lakhimp
ur",27348,18528,8820,0,,,,,,,,
,Majuli,807,384,423,0,,,,,,,,
,"Morigao
n",76559,22932,22047,31580,,,,,,,,
,Nagaon,58286,32567,16102,9617,,,,,,,,
,Nalbari,25044,16694,8350,0,,,,,,,,
,"Sivasaga
r",47972,35432,8684,3856,,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,,
,"South
Salmara",134433,82725,51708,0,,,,,,,,
,Tinsukia,333,127,109,97,,,,,,,,
,Udalguri,0,0,0,0,,,,,,,,
,Total,1366829,775773,45120,139852,,,,,,,,
,,,,4,,,,,,,,,
"Animals
Washed
Away",District,Total,Big,Small,Poultry,,,,,,,,
,Barpeta,0,0,0,0,,,,,,,,
,"Biswana
th",0,0,0,0,,,,,,,,
,"Bongaig
aon",0,0,0,0,,,,,,,,
,Cachar,0,0,0,0,,,,,,,,
,"Charaid
eo",0,0,0,0,,,,,,,,
,Chirang,0,0,0,0,,,,,,,,
,Darrang,0,0,0,0,,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,,
,Dhubri,0,0,0,0,,,,,,,,
,"Dibrugar
h",15,15,0,0,,,,,,,,
,"Goalpar
a",0,0,0,0,,,,,,,,
,"Golagha
t",0,0,0,0,,,,,,,,
,"Hailakan
di",0,0,0,0,,,,,,,,
,Hojai,0,0,0,0,,,,,,,,
,Jorhat,0,0,0,0,,,,,,,,
,Kamrup,0,0,0,0,,,,,,,,
,"Kamrup
(M)",0,0,0,0,,,,,,,,
,"Karbi
Anglong
West",0,0,0,0,,,,,,,,
,"Karimga
nj",0,0,0,0,,,,,,,,
,"Kokrajh
ar",0,0,0,0,,,,,,,,
,"Lakhimp
ur",0,0,0,0,,,,,,,,
,Majuli,0,0,0,0,,,,,,,,
,"Morigao
n",1,1,0,0,,,,,,,,
,Nagaon,1,1,0,0,,,,,,,,
,Nalbari,0,0,0,0,,,,,,,,
,"Sivasaga
r",3,1,2,0,,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,,
,"South
Salmara",0,0,0,0,,,,,,,,
,Tinsukia,0,0,0,0,,,,,,,,
,Udalguri,0,0,0,0,,,,,,,,
,Total,20,18,2,0,,,,,,,,
"Houses
Damaged",District,Fully,Fully,Fully Total,,Partially,Partially,Partially Total,,,,,
,,Kuccha,Pukka,,,Kuccha,Pukka,,,,,,
,Dhubri,5,0,5,,5,0,5,,,,,
,Cachar,0,0,0,,0,0,0,,,,,
,Kamrup,0,0,0,,0,0,0,,,,,
,"Goalpar
a",0,0,0,,0,0,0,,,,,
,"Karimga
nj",0,0,0,,0,0,0,,,,,
,"Lakhimp
ur",0,0,0,,0,0,0,,,,,
,"Hailakan
di",0,0,0,,0,0,0,,,,,
,"Dibrugar
h",0,0,0,,0,0,0,,,,,
,"Charaid
eo",0,0,0,,0,0,0,,,,,
,"South
Salmara",0,0,0,,0,0,0,,,,,
,Nalbari,0,0,0,,0,0,0,,,,,
,Dhemaji,20,0,20,,0,0,0,,,,,
,"Morigao
n",0,0,0,,0,0,0,,,,,
,Nagaon,0,0,0,,0,0,0,,,,,
,"Sivasaga
r",0,0,0,,0,0,0,,,,,
,"Golagha
t",1,0,1,,0,0,0,,,,,
,Sonitpur,0,0,0,,0,0,0,,,,,
,"Biswana
th",0,0,0,,0,0,0,,,,,
,"Kokrajh
ar",0,0,0,,0,0,0,,,,,
,Barpeta,0,0,0,,0,0,0,,,,,
,Darrang,0,0,0,,0,0,0,,,,,
,Hojai,0,0,0,,0,0,0,,,,,
,"Bongaig
aon",0,0,0,,0,0,0,,,,,
,Tinsukia,0,0,0,,0,0,0,,,,,
,"Kamrup
(M)",0,0,0,,0,0,0,,,,,
,Majuli,0,0,0,,0,0,0,,,,,
,Jorhat,0,0,0,,0,0,0,,,,,
,Udalguri,0,0,0,,0,0,0,,,,,
,"Karbi
Anglong
West",0,0,0,,0,0,0,,,,,
,Chirang,0,0,0,,0,0,0,,,,,
,Total,26,0,26,,5,0,5,,,,,
"Houses
Damaged
Others",District,Others Huts,,,Others Cattle Shed,,,Others Total,,,,,
,Dhubri,0,,,0,,,0,,,,,
,Cachar,0,,,0,,,0,,,,,
,Kamrup,0,,,0,,,0,,,,,
,"Goalpar
a",0,,,0,,,0,,,,,
,"Karimga
nj",0,,,0,,,0,,,,,
,"Lakhimp
ur",0,,,0,,,0,,,,,
,"Hailakan
di",0,,,0,,,0,,,,,
,"Dibrugar
h",0,,,0,,,0,,,,,
,"Charaid
eo",0,,,0,,,0,,,,,
,"South
Salmara",0,,,0,,,0,,,,,
,Nalbari,7,,,0,,,7,,,,,
,Dhemaji,0,,,5,,,5,,,,,
,"Morigao
n",0,,,0,,,0,,,,,
,Nagaon,0,,,0,,,0,,,,,
,"Sivasaga
r",0,,,0,,,0,,,,,
,"Golagha
t",0,,,0,,,0,,,,,
,Sonitpur,0,,,0,,,0,,,,,
,"Biswana
th",0,,,0,,,0,,,,,
,"Kokrajh
ar",0,,,0,,,0,,,,,
,Barpeta,0,,,0,,,0,,,,,
,Darrang,0,,,0,,,0,,,,,
,Hojai,0,,,0,,,0,,,,,
,"Bongaig
aon",0,,,0,,,0,,,,,
,Tinsukia,0,,,0,,,0,,,,,
,"Kamrup
(M)",0,,,0,,,0,,,,,
,Majuli,0,,,0,,,0,,,,,
,Jorhat,0,,,0,,,0,,,,,
,Udalguri,0,,,0,,,0,,,,,
,"Karbi
Anglong
West",0,,,0,,,0,,,,,
,Chirang,0,,,0,,,0,,,,,
,Total,7,,,5,,,12,,,,,
"Rescue
Operation",District,Agency,,,Other Agencies Involved,,Medical,Boats Deployed,Person Evacuated,Animal,Helicopt,Person Evacuated By,
,,,,,,,Team,,By Boats,Evacua,ers,Helicopters,
,,,,,,,Deployed,,,ted By,Deploye,,
,,,,,,,,,,Boats,d,,
,Barpeta,,,,veterinary Camp,,0,3,0,0,0,0,
,"Biswana
th",,,,Health,,2,0,0,0,0,0,
,"Bongaig
aon",,,,,,0,0,0,0,0,0,
,Cachar,,,,,,0,0,0,0,0,0,
,"Charaid
eo",,,,,,0,0,0,0,0,0,
,Chirang,,,,,,0,0,0,0,0,0,
,Darrang,"Local People, Circle
Office/Local Administration,
Circle Office/Local
Administration",,,,,0,18,0,0,0,0,
,Dhemaji,"Circle Office/Local
Administration",,,,,1,0,0,0,0,0,
,Dhubri,"Circle Office/Local
Administration",,,,,15,12,0,85,0,0,
,"Dibrugar
h","Local People, SDRF",,,Nil,,53,1,0,0,0,0,
,"Goalpar
a",Local People,,,,,0,8,0,0,0,0,
,"Golagha
t",,,,,,0,0,0,0,0,0,
,"Hailakan
di",,,,,,0,0,0,0,0,0,
,Hojai,,,,,,0,0,0,0,0,0,
,Jorhat,,,,,,0,0,0,0,0,0,
,Kamrup,,,,,,0,0,0,0,0,0,
,"Kamrup
(M)",,,,,,0,0,0,0,0,0,
,"Karbi
Anglong
West",,,,,,0,0,0,0,0,0,
,"Karimga
nj",,,,,,0,0,0,0,0,0,
,"Kokrajh
ar",,,,,,0,0,0,0,0,0,
,"Lakhimp
ur",,,,,,0,0,0,0,0,0,
,Majuli,,,,Nil,,10,0,0,0,0,0,
,"Morigao
n","Local People, Circle
Office/Local Administration",,,nil,,10,2,0,0,0,0,
,Nagaon,Local People,,,0,,11,0,0,0,0,0,
,Nalbari,,,,,,0,0,0,0,0,0,
,"Sivasaga
r",SDRF,,,,,0,1,1,0,0,0,
,Sonitpur,,,,,,0,0,0,0,0,0,
,"South
Salmara","Circle Office/Local
Administration",,,,,3,8,0,112,0,0,
,Tinsukia,"Circle Office/Local
Administration",,,PHE,,19,0,0,0,0,0,
,Udalguri,,,,,,0,0,0,0,0,0,
,Total,,,,,,124,53,1,197,0,0,
"Relief
Distribute
d",District,Rice (in,Dal (in Q),Salt (in,M. Oil (in L),Cattle,Cattle,Cattle Feed - Rice Bran (in Q),,,,,
,,Q),,Q),,Feed -,Feed -,,,,,,
,,,,,,Green,Wheat,,,,,,
,,,,,,Fooder,Bran (in Q),,,,,,
,,,,,,(in Q),,,,,,,
,Barpeta,2.86,0.52,0.16,0,0,600,0,,,,,
,"Biswana
th",0,0,0,0,0,211,0,,,,,
,"Bongaig
aon",0,0,0,0,0,0,0,,,,,
,Cachar,553.14,160.87,34.59,3459.4,0,0,0,,,,,
,"Charaid
eo",33.36,5.98,2.16,215.52,0,13214.3,0,,,,,
,Chirang,5.89,1.05,0.32,31.5,0,0,0,,,,,
,Darrang,0,0,0,0,0,0,575.6,,,,,
,Dhemaji,16.02,2.84,0.85,85.23,0,200.3,224.18,,,,,
,Dhubri,0,0,0,0,0,1937.54,0,,,,,
,"Dibrugar
h",232.8,48.99,14.42,693.8,0,346.71,0,,,,,
,"Goalpar
a",0,0,0,0,0,205.35,0,,,,,
,"Golagha
t",66.85,12.67,3.77,3.77,0,89.44,45.98,,,,,
,"Hailakan
di",60.68,11.49,3.45,344.7,0,0,0,,,,,
,Hojai,0,0,0,0,0,0,0,,,,,
,Jorhat,0,0,0,0,0,0,0,,,,,
,Kamrup,82.54,15.26,4.58,457.92,0,58.8,0,,,,,
,"Kamrup
(M)",0,0,0,0,0,439.35,0,,,,,
,"Karbi
Anglong
West",0,0,0,0,0,0,0,,,,,
,"Karimga
nj",28,5.18,1.5,155.6,0,0,0,,,,,
,"Kokrajh
ar",0,0,0,0,0,307.32,0,,,,,
,"Lakhimp
ur",28.63,5.2,1.56,156.06,0,588.6,0,,,,,
,Majuli,398.41,73.74,22.12,2212.29,0,50,0,,,,,
,"Morigao
n",0,0,0,0,0,217.2,0,,,,,
,Nagaon,147.34,27.18,7.95,28.29,0,77.61,0,,,,,
,Nalbari,0,0,0,0,0,233.68,0,,,,,
,"Sivasaga
r",524.25,92.7,27.81,9,200,0,0,,,,,
,Sonitpur,0,0,0,0,0,0,0,,,,,
,"South
Salmara",22.12,4.22,1.27,126.63,0,830.2,0,,,,,
,Tinsukia,0,0,0,0,0,0,0,,,,,
,Udalguri,0,0,0,0,0,0,0,,,,,
,Total,2202.89,467.89,126.51,7979.71,200,19607.4,845.76,,,,,
,District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,Barpeta,"0.00-L, 0.00-Kg",,0.00-Kg,,,,,,,,,
,"Biswana
th",0.00-Kg,,9.00-L,,,,,,,,,
,"Bongaig
aon",,,,,,,,,,,,
,Cachar,0.00-Kg,,"0.00-L, 0.00-Kg",,,,,,,,,
,"Charaid
eo","0.00-Kg, 0.00-Pkt,
16.20-L",,"0.00-Kg, 0.00-Pkt,
10.00-Pieces",,,,,,,,,
,Chirang,0.00-Pkt,,0.00-Pkt,,"Mosquito Net-70.00-Pcs, Tarpaulin-70.00-Pcs, Candle-420.00-Pcs",,,,,,,
,Darrang,"0.00-Pkt, 0.00-Q",,"0.00-Pkt, 0.00-Q",,"HTW-7.00-Nos, Temporary Toilet-10.00-Nos",,,,,,,
,Dhemaji,"0.00-L, 0.00-Kg",,"0.00-Kg, 0.00-Pieces",,HTW-3.00-Nos,,,,,,,
,Dhubri,"0.00-Kg, 0.00-L",,"0.00-L, 0.00-Kg, 0.00-
Pkt",,"Tarpaulin-7596.00-Pcs, Cheera-273.00-Kg, Juggery/Gur-149.00-Kg",,,,,,,
,"Dibrugar
h",0.00-L,,0.00-Kg,,"Tarpaulin-484.00-Pcs, Candle-150.00-Pcs, Mosquito Coil-39.00-Pck., Vegetable-50.00-Kg",,,,,,,
,"Goalpar
a",0.00-Kg,,"0.00-Kg, 0.00-L",,"Mineral Water-1400.00-Ltr., Bleaching Powder-118.00-Kg, Halogen Tablet-8500.00-Nos",,,,,,,
,"Golagha
t","0.00-Pkt, 0.00-L",,"160.00-Pkt, 0.00-Kg",,"Bleaching Powder-1655.00-Kg, Candle-15480.00-Pcs, Phenyl-3453.00-Ltr., Mosquito Coil-3360.00-
Pck., Match Box-2965.00-Pcs, Mosquito Net-2945.00-Pcs, Mineral Water-1112.00-Ltr.",,,,,,,
,"Hailakan
di",0.00-Pkt,,0.00-Pkt,,"Bleaching Powder-35.00-Kg, Mosquito Coil-35.00-Pck., Match Box-10.00-Pcs, Candle-60.00-Pcs,
Halogen Tablet-46500.00-Nos",,,,,,,
,Hojai,,,,,,,,,,,,
,Jorhat,,,,,,,,,,,,
,Kamrup,"0.00-Q, 0.00-Pkt",,"0.00-Q, 0.00-Pkt",,,,,,,,,
,"Kamrup
(M)",0.00-Kg,,0.00-Kg,,,,,,,,,
,"Karbi
Anglong
West",0.00-L,,0.00-Kg,,"Halogen Tablet-250000.00-Nos, Bleaching Powder-1450.00-Kg",,,,,,,
,"Karimga
nj",0.00-Kg,,0.00-Kg,,"Halogen Tablet-19610.00-Nos, Mineral Water-8790.00-Ltr.",,,,,,,
,"Kokrajh
ar",0.00-Kg,,0.00-Kg,,,,,,,,,
,"Lakhimp
ur","0.00-L, 0.00-Q, 0.00-
ml, 0.00-Kg",,"0.00-Kg, 0.00-Q, 0.00-
Pkt",Tarpaulin-1769.00-Pcs,,,,,,,,
,Majuli,0.00-L,,0.00-L,,,,,,,,,
,"Morigao
n","0.00-L, 0.00-Kg",,"0.00-Kg, 0.00-L",Tarpaulin-288.00-Pcs,,,,,,,,
,Nagaon,486.00-L,,"0.00-Kg, 0.00-L, 0.00-
Pkt","Cheera-437.10-Kg, Juggery/Gur-116.83-Kg, Mosquito Coil-55.00-Pck., Phenyl-15.00-Ltr., Candle-40.00-
Pcs, Match Box-12.00-Pcs",,,,,,,,
,Nalbari,0.00-Kg,,0.00-Kg,Tarpaulin-135.00-Pcs,,,,,,,,
,"Sivasaga
r",58.00-L,,49.00-Kg,"Phenyl-352.00-Ltr., HTW-10.00-Nos, Tarpaulin-430.00-Pcs, Candle-903.00-Pcs, Mosquito Coil-763.00-
Pck., Vegetable-180.00-Kg, Soap-50.00-Pck., Sanitary Napkins-147.00-Pck.",,,,,,,,
,Sonitpur,,,,,,,,,,,,
,"South
Salmara","0.00-L, 0.00-Pieces",,"15.50-Kg, 0.00-Pieces",Tarpaulin-1205.00-Pcs,,,,,,,,
,Tinsukia,,,,,,,,,,,,
,Udalguri,,,,,,,,,,,,
"Infrastruc
ture
Damaged
- Road",District,Number,Revenue,Road Name,Departm,Village,Location,Longitu,Latitude,Remarks,,,
,,,Circle,,ent,,,de,,,,,
,Barpeta,7,"(Baghbar |
5)","Road from Mojibar
Rahman house to
Jainal house","Panchaya
t and
Rural
Deptt.","Bhatnapait
i NC",Near Jainal Ali house,90.89,26.13,"As reported by BDO
office Mandia on
09/07/24 const of vill
raod st from Mojibar
rahman house to Jainal
house under 14th FCC
for 2018-19 got partially
damaged on 03/07/24.",,,
,,,,"CC Paver Block road st
from END bund to
Hamed Ali house","Panchaya
t and
Rural
Deptt.",Digirpam,Near Digirpam Aanchalik Bazar,90.96,26.24,"As reported by BDO
office Mandia on
09/07/24 a CC Paver
Block road st from END
bund to Hamed Ali
house partially got
damaged on 02/07/24.",,,
,,,,"Vill Road st from
Milijuli Bazar to Raham
Ali house","Panchaya
t and
Rural
Deptt.","Bhatnapait
i NC",Milijuli Bazar,90.89,26.13,"As reported by BDO
office Mandia on
09/07/24 a Vill Road st
from Milijuli Bazar to
Raham Ali house with
sand gravel under 14th
FFC for 2016-17 got
partially damaged on
03/07/24.",,,
,,,,"Gajibar rahman house
to Jainal ali house","Panchaya
t and
Rural
Deptt.","Bhatnapait
i NC",Near Gajibar Rahman house,90.89,26.13,"As reported by BDO
office Mandia on
09/07/24 const of vill
raod st from Mojibar
rahman house to Jainal
house under 14th FCC
for 2018-19 got partially
damaged on 03/07/24.",,,
,,,,"Vill road st from END
bund to Abu Taher Ali
house","Panchaya
t and
Rural
Deptt.","1 No
Chasra",Near Abu Taher Ali house,90.94,26.24,"As reported by BDO
office Mandia on
09/07/24 a vill road st
from END bund to Abu
Taher Ali house partially
got damaged on
02/07/24.",,,
,,,"(Barpeta |
2)","Bheraldi to Kahikuchi
via Tatikuchi Road","PWD
(Roads)",Tati kuchi,Tatikuchi,91.08,26.33,"As per report received
from Ex Engineer,
PWRD, Barpeta Mandia
Chenga TR Divn 08 nos.
of breaches occured.",,,
,,,,"Bheraldi to Kahikuchi
via Tatikuchi Road Pkg
No. AS 01 517","PWD
(Roads)",Tati kuchi,Tatikuchi,91.08,26.33,"As per report received
from Ex Engineer,
PWRD, Barpeta Mandia
Chenga TR Divn 10 nos.",,,
,,,,,,,,,,"of breaches occurred
and side berm damaged",,,
,,,"(Chenga |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Kalgachia
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Biswana
th",0,"(Halem |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Bongaig
aon",2,"(Srijangra
m | 2)","Tinkonia-I to Tinkonia-
III Road (PMGSY
Package No. AS-02-33)","PWD
(Roads)","Tinkonia
Pt-I",Tinkonia,90.65,26.25,"Road submerged from
Ch 300.00 m to Ch
500.00 m. Side berm
eroded and hard crust
damaged at several
stretches . as per report
received from PWD,
Dated 09.07.2024",,,
