0,1,2,3,4,5,6,7,8,9,10,11,12,13
"Rescue
Operation",District,Agency,,,Other Agencies,,Medical,Boats,Person,Animal,Helicopters,Person Evacuated By,
,,,,,Involved,,Team,Deployed,Evacuated,Evacuated,Deployed,Helicopters,
,,,,,,,Deployed,,By Boats,By Boats,,,
,Barpeta,,,,,,0,0,0,0,0,0,
,Bongaigaon,,,,,,0,0,0,0,0,0,
,Cachar,,,,,,0,0,0,0,0,0,
,Dhemaji,,,,,,0,0,0,0,0,0,
,Hailakandi,,,,,,0,0,0,0,0,0,
,Kamrup,Circle Office/Local Administration,,,,,2,0,0,0,0,0,
,Karimganj,,,,,,0,0,0,0,0,0,
,Lakhimpur,,,,,,0,0,0,0,0,0,
,Total,,,,,,2,0,0,0,0,0,
"Relief
Distributed",District,Rice (in Q),Dal (in Q),Salt (in,M. Oil (in,Cattle,Cattle Feed,Cattle Feed - Rice Bran (in Q),,,,,
,,,,Q),L),Feed -,- Wheat,,,,,,
,,,,,,Green,Bran (in Q),,,,,,
,,,,,,Fooder,,,,,,,
,,,,,,(in Q),,,,,,,
,Barpeta,0,0,0,0,0,0,0,,,,,
,Bongaigaon,0,0,0,0,0,0,0,,,,,
,Cachar,274.32,53.09,15.93,15.93,0,0,0,,,,,
,Dhemaji,0,0,0,0,0,0,0,,,,,
,Hailakandi,0,0,0,0,0,0,0,,,,,
,Kamrup,0,0,0,0,0,60,0,,,,,
,Karimganj,52.91,9.71,2.92,291.49,0,0,464.94,,,,,
,Lakhimpur,0,0,0,0,0,0,0,,,,,
,Total,327.23,62.8,18.85,307.42,0,60,464.94,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,Barpeta,,,,,,,,,,,,
,Bongaigaon,,,,,,,,,,,,
,Cachar,0.00-Kg,,0.00-Kg,,,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Hailakandi,,,,,,,,,,,,
,Kamrup,"0.00-ml, 0.00-Kg",,"0.00-Pkt, 0.00-Kg",,"Halogen Tablet-20000.00-Nos, Mineral Water-75000.00-Ltr., Bleaching Powder-1100.00-Kg",,,,,,,
,Karimganj,"0.00-L, 20.00-Pkt, 0.00-Kg",,"0.00-L, 0.00-Q,
0.00-Kg","Mosquito Coil-8.00-Pck., Biscuits-10.00-Pck., Candle-6.00-Pcs, Sanitary Napkins-6.00-Pck.",,,,,,,,
,Lakhimpur,,,,,,,,,,,,
"Infrastructure
Damaged -
Road",District,Number,Revenue,Road Name,Departm,Village,Location,Longitude,Latitude,Remarks,,,
,,,Circle,,ent,,,,,,,,
,Barpeta,1,(Barpeta | 1),"Kadamguri
Charichain Road","PWD
(Roads)",Barbala,Barbala,91.02,26.39,"As per report received
from Asstt. Executive
Engineer, PWRD
Pakbetbari T R Sub-
Division, Kayakuchi on
27/06/24 the road is
breached at 1st Km for a
length of approx 35 m.",,,
,,,"(Sarthebari |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Bongaigaon,3,"(Bongaigaon |
3)","Nakkati Hill Road,
SPT Bridge No. 3/2","PWD
(Roads)",Mulagaon,Mulagaon,90.53,26.4,"Damage of SPT Bridge and
approaches ,
Communication disrupted.
As per report received
from PWRD, Dated-
28.06.2024",,,
,,,,"SH-2 to Kukurmari
road via PWRD
Road","PWD
(Roads)","Dolaigaon
Pt.-Iii",Kukurmari,90.55,26.49,"Hard Crust damage. As per
report received from
PWRD, Dated-28.06.2024",,,
,,,,"Bakhalgaon
Dakuapara Road to
Kamarpara Road","PWD
(Roads)",Kamarpara,Kamarpara,90.62,26.4,"Water Logging. As per
report received from
PWRD, Dated-28.06.2024",,,
,Cachar,0,(Katigorah | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Dhemaji,3,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Gogamukh |
3)","Moinapara to
nalbari via
Kowpatani","PWD
(Roads)","Narayanpur
1/2",Ch. 9300 to 9400 M,94.38,27.51,"Road surface and shoulder
damage",,,
,,,,"Moinapara to
nalbari via
Kowpatani","PWD
(Roads)","Narayanpur
1/2",Ch. 8700 to 8900 M,94.37,27.49,"Road overtop by 45 cm.
Shoulder damage",,,
,,,,"NLGR road to
Kongkurpur village
road","PWD
(Roads)","Narayanpur
1/2",Ch. 700 M,94.4,27.55,"Existing culvert
(constructed by block
office) got outflanked 5m
on either side by flood
water. The culvert has also
been settled down by
approximately 1.00m",,,
,,,(Dhemaji | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Hailakandi,0,"(Hailakandi |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Kamrup,0,"(North Ghy |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Kayan | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Kamalpur | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Rangia | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Hajo | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Karimganj,0,(Karimganj | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Badarpur | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Nilambazar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(RK Nagar | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Lakhimpur,0,(Subansiri | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Total,7,,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,Departm,Village,Location,Longitude,Latitude,Remarks,,,
,,,Circle,,ent,,,,,,,,
,Barpeta,0,(Barpeta | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sarthebari |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Bongaigaon,0,"(Bongaigaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Cachar,0,(Katigorah | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Dhemaji,0,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Gogamukh |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Dhemaji | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Hailakandi,0,"(Hailakandi |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Kamrup,0,"(North Ghy |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Kayan | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Kamalpur | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Rangia | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Hajo | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Karimganj,0,(Karimganj | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Badarpur | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Nilambazar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(RK Nagar | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Lakhimpur,0,(Subansiri | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Breached",District,Number,Revenue,Embankment,Departm,Village,Location,Longitude,Latitude,Remarks,,,
,,,Circle,Breached Name,ent,,,,,,,,
,Barpeta,0,(Barpeta | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sarthebari |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Bongaigaon,0,"(Bongaigaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Cachar,0,(Katigorah | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Dhemaji,0,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Gogamukh |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Dhemaji | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Hailakandi,0,"(Hailakandi |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Kamrup,0,"(North Ghy |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Kayan | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Kamalpur | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Rangia | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Hajo | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Karimganj,0,(Karimganj | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Badarpur | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Nilambazar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(RK Nagar | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Lakhimpur,0,(Subansiri | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Total,0,,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Affected",District,Number,Revenue,Embankment,Departm,Village,Location,Longitude,Latitude,Remarks,,,
,,,Circle,Affected Name,ent,,,,,,,,
,Barpeta,0,(Barpeta | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sarthebari |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Bongaigaon,0,"(Bongaigaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Cachar,0,(Katigorah | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Dhemaji,0,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Gogamukh |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Dhemaji | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Hailakandi,2,"(Hailakandi |
2)","Marginal
Embankment at
kuchila ghat on left
bank of river
katakhal","Water
Resource
Deptt.",Bashdahar-I,kuchila grant,92.57,24.68,"Affected length -200 m
breached like damaged
due to over topping.",,,
,,,,"Marginal
Embankment at
firuj khal on left","Water
Resource
Deptt.",Bashdahar-I,Rongpur,92.6,24.64,"Affected length-230 m
,Major damaged due to
overtopping",,,
,,,,"bank of River
katakhal",,,,,,,,,
,Kamrup,0,"(North Ghy |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Kayan | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Kamalpur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Rangia | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Hajo | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Karimganj,0,(Karimganj | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Badarpur | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Nilambazar |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(RK Nagar | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Lakhimpur,0,(Subansiri | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,2,,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue,Damages,Number,Name,Departm,Village,Location,Longitude,Latitude,Remarks,,
,,Circle,,,,ent,,,,,,,
,Barpeta,Barpeta,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Sarthebari,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Bongaigaon,Bongaigaon,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Cachar,Katigorah,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Dhemaji,Jonai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Gogamukh,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Dhemaji,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Hailakandi,Hailakandi,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Kamrup,North Ghy,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Kayan,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Kamalpur,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Rangia,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Hajo,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Karimganj,Karimganj,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Badarpur,"Culvert
Approach
Road
Damaged (in
Nos)",8,"Srigouri
Hassanpur
Rangapara
Road","PWD
(Roads)",Srigouri,Srigouri,92.5,24.83,"As per the Letter Vide
letter No-
PWD/BTRSD/SDRF/23/144,
Dated 25/06/2024, the
culvert No - 5/2 of the said
road has been damaged",,
,,,,,"BA Road
to Borthol
Part - VI","PWD
(Roads)","Adhorkona
Part-I",Adhorkona,92.52,24.78,"As per the Letter Vide
letter No-
PWD/BTRSD/SDRF/23/144,
Dated 25/06/2024, the
culvert No - 2/1 of the said
road has been damaged",,
,,,,,"BA Road
to
Dewargoo
l via
Hemarmu
kh","PWD
(Roads)","Adhorkona
Part-I",Dewargool,92.53,24.77,"As per the Letter Vide
letter No-
PWD/BTRSD/SDRF/23/144,
Dated 25/06/2024, the
culvert No - 2/2 of the said
road has been damaged",,
,,,,,"BA Road
to Borthol
Part XI","PWD
(Roads)","Borthal
Part-I",Borthol,92.54,24.77,"As per the Letter Vide
letter No-
PWD/BTRSD/SDRF/23/144,
Dated 25/06/2024, the
culvert No - 1/4 of the said
road has been damaged",,
,,,,,"Kachuada
m Hospital
Road to
Bhatuakha
i Khal
Road","PWD
(Roads)","Ghoramara
Part-I",Ghuramara,92.44,24.82,"As per the Letter Vide
letter No-
PWD/BTRSD/SDRF/23/144,
Dated 25/06/2024, the
culvert No - 1/1 of the said
road has been damaged",,
,,,,,"Srigouri
Hassanpur
Rangapara
Road","PWD
(Roads)",Srigouri,Srigouri,92.5,24.83,"As per the Letter Vide
letter No-
PWD/BTRSD/SDRF/23/144,
Dated 25/06/2024, the
culvert No - 5/3 of the said
road has been damaged",,
,,,,,"Srigouri
Hassanpur
Rangapara
Road","PWD
(Roads)",Srigouri,Srigouri,,,"As per the Letter Vide
letter No-
PWD/BTRSD/SDRF/23/144,
Dated 25/06/2024, the
culvert No - 7/1 of the said
road has been damaged",,
,,,,,"BA Road
to
Tajuartal","PWD
(Roads)","Borthal
Part-I",Borthol,92.52,24.8,"As per the Letter Vide
letter No-
PWD/BTRSD/SDRF/23/144,
Dated 25/06/2024, the
culvert No - 1/3 of the said
road has been damaged",,
,,Nilambazar,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,RK Nagar,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Lakhimpur,Subansiri,"Bridge
Approach
Road
Damaged (in
Nos)",3,"Balahi to
Balipukhu
ri Road","PWD
(Roads)","N.C. Tamuli
Rochaki","Balahi to
Balipukhuri Road",,,"the bridge approach road
at Balahi to Balipukhuri
Road is damaged by river
Champora on 28/06/2024
(L- 6KM)",,
,,,,,"Balahi to
Chakuli
Road","PWD
(Roads)",Chakuli,"Balahi to Chakuli
Road",,,"Bridge approach raod at
Balahi to Chakuli Road is
damged at CH 1.264 KM by
River Korha on 28/06/2024
(L- 3 KM)",,
,,,,,"Balideori
to
Majordeor
i Road","PWD
(Roads)","N.C.
Balideori","Balideori to
Majordeori Road",,,"The bridge approach road
at Balideori to Majordeori
Road is damaged by River
Kherkata on 28/06/2024
(L- 6KM)",,
,,,"Road Breaches
(in Nos)",1,"Baghmara
to
Bamgaon
Tiniali
Road","PWD
(Roads)","N.C. No.2
Barkhamukh","Baghmara to
Bamgaon Tiniali
Road",,,"the Road at Gogamukh
Majuli E n D from
Baghmara to Bamgaon
Tiniali is breached and
submereged by river
Kherkata on 28/06/2024 (
L- 2 KM)",,
,,,"Bamboo Foot
Bridge (in Nos)",2,"Balahi to
Balipukhu
ri Road","PWD
(Roads)","N.C. Tamuli
Rochaki","Balahi to
Balipukhuri Road",,,"The Bamboo Bridge on
Balahi to Balipukhuri Road
is damaged by river
champora on 28/06/2024
(L- 150 Mtr)",,
