year,month,RC_Id,Relief_Distribution_Liquid_BabyFood_In_Unit,year_month
2022,06,132.0,20.0,2022_06
2022,06,133.0,24.0,2022_06
2022,06,134.0,9.0,2022_06
2022,06,135.0,6.0,2022_06
2022,06,136.0,0.0,2022_06
2022,06,137.0,22.0,2022_06
2022,06,138.0,18.0,2022_06
2022,06,139.0,0.0,2022_06
2022,06,140.0,18.0,2022_06
2022,06,141.0,0.0,2022_06
2022,06,142.0,2.0,2022_06
2022,06,143.0,3.0,2022_06
2022,06,144.0,8.0,2022_06
2022,06,145.0,4.0,2022_06
2022,06,146.0,9.0,2022_06
2022,06,147.0,4.0,2022_06
2022,06,148.0,6.0,2022_06
2022,06,149.0,8.0,2022_06
2022,06,150.0,4.0,2022_06
2022,06,151.0,6.0,2022_06
2022,06,152.0,0.0,2022_06
2022,06,153.0,0.0,2022_06
2022,06,154.0,0.0,2022_06
2022,06,155.0,14.0,2022_06
2022,06,156.0,6.0,2022_06
2022,06,157.0,6.0,2022_06
2022,06,158.0,0.0,2022_06
2022,06,159.0,5.0,2022_06
2022,06,160.0,7.0,2022_06
2022,06,161.0,3.0,2022_06
2022,06,162.0,9.0,2022_06
2022,06,163.0,9.0,2022_06
2022,06,164.0,0.0,2022_06
2022,06,165.0,2.0,2022_06
2022,06,166.0,11.0,2022_06
2022,06,167.0,11.0,2022_06
2022,06,168.0,4.0,2022_06
2022,06,169.0,7.0,2022_06
2022,06,170.0,13.0,2022_06
2022,06,173.0,5.0,2022_06
2022,06,174.0,10.0,2022_06
2022,06,175.0,0.0,2022_06
2022,06,176.0,0.0,2022_06
2022,06,177.0,0.0,2022_06
2022,06,178.0,5.0,2022_06
