object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-319-00200,BONGAIGAON,348,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,53.59,0.382885,-0.044633,6226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,18273.0,37293.0,325032.0,6.682189,10.329556,0.004125,44.160982,31.241359,4.371166,0.0,3.210624,635,35,17507.0,11.0,197367.0,86.447601,44.0,86.0,Srijangram,BONGAIGAON,18-319,17523.555,7.9,2.0,2.36,22.31,60021.0,1931.695231,0.000611,2,4,0.79448,5,2021-2022,4,0.831082,0.0,0.0,0.0,0.0,0.0,0.0,0.693065,4,0.0,308.487337
18-306-00140,SONITPUR,668,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.16,99.67,0.276287,0.046292,12013.0,0.0,0.0,0.0,0.0,75.15939,74.92,75.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,11720.0,21098.0,237397.0,8.405662,8.388497,0.295004,51.219034,14.765258,9.615507,0.0,7.311039,470,34,21822.0,5.0,158682.0,95.819588,77.0,82.0,Na-Duar,SONITPUR,18-306,17921.94,8.7,2.0,7.39,12.7,52674.0,2136.910272,0.000579,2,4,0.846598,5,2021-2022,4,0.805214,0.0,0.0,0.0,0.0,0.0,0.0,0.693065,4,0.0,220.574076
18-321-00213,KAMRUP,177,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.17,26.88,0.204652,0.012345,3160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6889.0,10504.0,189061.0,17.686451,0.258283,0.004339,44.0494,19.296191,11.449775,0.0,7.25556,305,10,0.0,0.0,68907.0,123.464851,42.0,77.0,Goroimari,KAMRUP,18-321,10777.7,8.8,3.0,4.72,18.32,47884.0,1492.10167,0.000643,2,4,0.925874,5,2021-2022,4,0.812039,0.0,0.0,0.0,0.0,0.0,0.0,0.693065,4,0.0,175.663363
18-310-00159,DIBRUGARH,393,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,57.02,0.203844,0.054611,7103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12937.0,20278.0,244858.0,11.472879,16.919537,0.030202,26.86205,14.310626,23.850949,0.0,6.553755,327,8,21282.0,9.0,157076.0,112.241938,107.0,74.0,Dibrugarh East,DIBRUGARH,18-310,12783.38,11.3,2.0,4.84,9.61,85535.0,5456.201299,0.000665,2,4,0.809867,5,2021-2022,4,0.80434,0.0,0.0,0.0,0.0,0.0,0.0,0.693065,4,0.0,229.950367
18-321-00216,KAMRUP,514,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.19,87.68,0.418317,0.035688,9190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2480.0,3834.0,96504.0,0.479428,61.045742,0.0,24.557739,10.924408,0.010278,0.0,2.982404,278,28,17698.0,5.0,230960.0,76.323097,201.0,88.0,Boko,KAMRUP,18-321,12355.8865,9.2,2.0,3.76,18.37,29273.0,5709.963232,0.000485,1,5,1.120853,5,2021-2022,2,0.956431,0.0,0.0,0.0,0.0,0.0,0.0,0.686001,4,0.0,89.665331
18-301-00110,DHUBRI,221,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,35.46,0.315559,-0.05702,3955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,4202.0,9834.0,178004.0,7.329743,5.517354,0.004489,54.29841,21.067114,8.737602,0.0,3.045289,430,29,51941.0,13.0,66335.0,96.827011,32.0,82.0,Agamoni,DHUBRI,18-301,5347.92,6.0,3.0,0.73,11.85,57941.0,2546.618322,0.000691,2,5,1.13716,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675611,4,0.0,165.389907
18-303-00120,BARPETA,232,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,34.86,0.26771,-0.049313,4170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,8641.0,18197.0,217247.0,20.214358,0.618755,0.005465,29.336715,28.86684,14.265525,0.0,6.692343,468,28,0.0,0.0,81102.0,112.856766,37.0,76.0,Kalgachia,BARPETA,18-303,6118.96,5.9,2.0,0.56,17.39,37835.0,636.440052,0.000663,2,4,0.924567,5,2021-2022,3,0.876073,0.0,0.0,0.0,0.0,0.0,0.0,0.662053,4,0.0,204.020401
18-317-00189,KARIMGANJ,178,2021_04,145026209.0,0.0,145026209.0,0.0,0.0,0.0,0.0,0.0,0.0,145026209.0,0.0,145026209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,28.65,0.356707,0.029338,3161.0,0.0,0.0,0.0,0.0,11.064318,10.86,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,18126.0,37311.0,330191.0,4.315547,21.727275,0.000237,48.917286,24.493358,0.0,0.0,0.546297,550,14,26535.0,13.0,147537.0,78.732063,19.0,85.0,Karimganj,KARIMGANJ,18-317,19088.92,12.7,3.0,12.7,10.86,100145.0,1479.776093,0.000641,3,5,1.161201,1,2021-2022,1,1.0,145026209.0,0.0,0.0,0.0,145026209.0,0.0,0.658726,4,0.0,313.383735
18-309-00154,TINSUKIA,851,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.14,109.58,0.309976,0.018007,15456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,7629.0,14208.0,105351.0,7.985513,19.590059,0.004477,29.035443,9.109275,14.823735,0.0,19.451498,271,8,0.0,0.0,197586.0,99.969354,135.0,81.0,Sadiya,TINSUKIA,18-309,12329.86,4.5,2.0,0.27,38.69,21973.0,1151.843873,0.000633,1,4,0.834827,5,2021-2022,4,0.793984,0.0,0.0,0.0,0.0,0.0,0.0,0.656353,4,0.0,97.885397
18-308-00153,DHEMAJI,324,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,47.44,0.373822,-0.004375,5857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,5053.0,10199.0,103708.0,2.240471,4.364862,0.142325,70.758922,18.673303,0.676683,0.0,3.143435,415,19,15309.0,6.0,113932.0,80.155131,100.0,83.0,Gogamukh,DHEMAJI,18-308,28884.14433,8.3,2.0,3.79,13.45,37048.0,3189.551969,0.000592,1,4,0.692488,5,2021-2022,4,0.80373,0.0,0.0,0.0,0.0,0.0,0.0,0.656353,4,0.0,96.358826
18-308-00152,DHEMAJI,853,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,124.85,0.264691,0.009225,15466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,7198.0,14378.0,169707.0,7.482679,9.84508,1.041834,39.180846,9.216709,21.589325,0.0,11.643526,512,6,34432.0,15.0,158301.0,99.937645,118.0,78.0,Jonai,DHEMAJI,18-308,10581.568,7.4,2.0,1.24,32.28,47346.0,2923.838025,0.000609,1,4,0.758716,5,2021-2022,4,0.832245,0.0,0.0,0.0,0.0,0.0,0.0,0.656353,4,0.0,157.680867
18-308-00150,DHEMAJI,396,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,63.03,0.341157,0.028742,7166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6477.0,13127.0,141670.0,1.20602,5.840229,0.022482,67.773535,18.245331,1.844261,0.0,5.068142,583,18,20773.0,6.0,115561.0,78.462955,103.0,85.0,Dhemaji,DHEMAJI,18-308,10916.8151,8.1,2.0,4.02,17.06,41338.0,1902.571039,0.000578,1,4,0.736989,5,2021-2022,4,0.812871,0.0,0.0,0.0,0.0,0.0,0.0,0.656353,4,0.0,131.630683
18-321-00214,KAMRUP,140,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,19.9,0.277332,-0.043067,2513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,11117.0,17279.0,123677.0,9.225184,0.422765,0.0,59.493139,21.652622,6.361407,0.0,2.844882,249,16,0.0,0.0,54014.0,92.007597,41.0,83.0,Chamaria,KAMRUP,18-321,1176.93111,8.9,2.0,0.01,17.29,21723.0,2098.247808,0.000679,1,5,1.015491,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652307,4,0.0,114.912741
18-301-00274,DHUBRI,77,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.18,12.17,0.296927,-0.006628,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,563.0,1084.0,23861.0,7.84581,6.663465,0.058084,46.920324,23.504966,7.736885,0.0,7.270466,135,1,0.0,0.0,41961.0,97.338663,37.0,81.0,Gossaigaon (Pt),DHUBRI,18-301,5013.22,6.7,2.0,1.02,5.82,20470.0,2404.517193,0.000665,1,5,1.263536,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652307,4,0.0,22.408276
18-758-00256,SOUTH SALMARA MANCACHAR,435,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.15,59.99,0.109637,0.054559,7770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1618.0,4321.0,174811.0,28.814463,0.097858,0.0,19.287097,8.101269,27.852304,0.0,15.847009,813,35,0.0,0.0,33773.0,171.148458,26.0,71.0,South Salmara,SOUTH SALMARA MANCACHAR,18-758,8779.96,2.9,2.0,0.61,31.49,50079.0,568.272294,0.000629,1,5,1.107246,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652307,4,0.0,162.423176
18-310-00160,DIBRUGARH,658,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,83.12,0.178131,0.039397,11908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,7404.0,11804.0,175511.0,14.2567,15.792325,0.311269,18.022397,8.543773,30.742719,0.0,12.330818,275,30,16892.0,7.0,157933.0,107.591984,112.0,71.0,Chabua,DIBRUGARH,18-310,16137.29,9.6,2.0,8.16,8.83,32608.0,2663.323552,0.000651,1,4,0.666611,5,2021-2022,3,0.849526,0.0,0.0,0.0,0.0,0.0,0.0,0.629738,4,0.0,164.825404
18-316-00184,CACHAR,744,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.24,156.82,0.500134,-0.082413,13173.0,0.0,0.0,0.0,0.0,10.025978,6.54,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,14555.0,26376.0,322159.0,2.66083,62.335513,0.125844,28.719622,5.071361,0.034232,0.0,1.052598,679,21,25543.0,16.0,170717.0,77.763244,247.0,87.0,Katigora,CACHAR,18-316,5177.8,9.6,2.0,10.63,13.19,50685.0,3603.703121,0.00036,2,4,0.877777,5,2021-2022,2,0.953311,0.0,0.0,0.0,0.0,0.0,0.0,0.625353,4,0.0,302.545068
18-301-00111,DHUBRI,199,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,25.57,0.303456,-0.030126,3580.0,0.0,0.0,0.0,0.0,26.200222,26.14,26.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,8265.0,21872.0,168868.0,4.361286,4.038379,0.000675,64.302682,21.904707,3.37316,0.0,2.019112,410,22,16469.0,8.0,195097.0,88.123735,30.0,83.0,Golokganj (Pt),DHUBRI,18-301,10277.97,10.0,3.0,1.11,23.5,56663.0,3455.853627,0.000666,2,4,0.77959,5,2021-2022,2,0.92527,0.0,0.0,0.0,0.0,0.0,0.0,0.625353,4,0.0,158.586848
