object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,population-affected-total,crop-area,male-camp,female-camp,children-camp,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,relief-camps,relief-centers,relief-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,net-sown-area-in-hac,avg-electricity,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-308-00150,DHEMAJI,396,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.17,63.03,0.34,0.03,7166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,6477,13127,141670,1.21,5.84,0.02,67.77,18.25,1.84,0.0,5.07,583,18,20773,6,115561,78.46,103,85,Dhemaji,DHEMAJI,10916.82,8.1,4.02,17.06,41338,1902.57,0.0,1,4,0.74,5,2021-2022,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,0,131.63
18-321-00214,KAMRUP,140,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.16,19.9,0.28,-0.04,2513,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,11117,17279,123677,9.23,0.42,0.0,59.49,21.65,6.36,0.0,2.84,249,16,0,0,54014,92.01,41,83,Chamaria,KAMRUP,1176.93,8.9,0.01,17.29,21723,2098.25,0.0,1,5,1.02,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4,0,114.91
18-301-00274,DHUBRI,77,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.18,12.17,0.3,-0.01,1373,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,563,1084,23861,7.85,6.66,0.06,46.92,23.5,7.74,0.0,7.27,135,1,0,0,41961,97.34,37,81,Gossaigaon (Pt),DHUBRI,5013.22,6.7,1.02,5.82,20470,2404.52,0.0,1,5,1.26,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4,0,22.41
18-758-00256,SOUTH SALMARA MANCACHAR,435,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.15,59.99,0.11,0.05,7770,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,1618,4321,174811,28.81,0.1,0.0,19.29,8.1,27.85,0.0,15.85,813,35,0,0,33773,171.15,26,71,South Salmara,SOUTH SALMARA MANCACHAR,8779.96,2.9,0.61,31.49,50079,568.27,0.0,1,5,1.11,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4,0,162.42
18-310-00160,DIBRUGARH,658,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.14,83.12,0.18,0.04,11908,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,7404,11804,175511,14.26,15.79,0.31,18.02,8.54,30.74,0.0,12.33,275,30,16892,7,157933,107.59,112,71,Chabua,DIBRUGARH,16137.29,9.6,8.16,8.83,32608,2663.32,0.0,1,4,0.67,5,2021-2022,3,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.63,4,0,164.83
18-316-00184,CACHAR,744,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.24,156.82,0.5,-0.08,13173,0.0,0.0,0.0,10.03,6.54,13.9,0,0,0,0.94,14555,26376,322159,2.66,62.34,0.13,28.72,5.07,0.03,0.0,1.05,679,21,25543,16,170717,77.76,247,87,Katigora,CACHAR,5177.8,9.6,10.63,13.19,50685,3603.7,0.0,2,4,0.88,5,2021-2022,2,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.63,4,0,302.55
18-301-00111,DHUBRI,199,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.14,25.57,0.3,-0.03,3580,0.0,0.0,0.0,26.2,26.14,26.23,0,0,0,0.94,8265,21872,168868,4.36,4.04,0.0,64.3,21.9,3.37,0.0,2.02,410,22,16469,8,195097,88.12,30,83,Golokganj (Pt),DHUBRI,10277.97,10.0,1.11,23.5,56663,3455.85,0.0,2,4,0.78,5,2021-2022,2,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.63,4,0,158.59
18-308-00148,DHEMAJI,9,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.17,1.67,0.33,0.02,160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,68,139,3087,2.71,16.17,0.0,65.82,14.66,0.52,0.0,0.11,12,1,0,0,1318,78.03,97,87,Dhakuakhana (Pt-II),DHEMAJI,230.76,3.0,0.0,22.43,535,570.26,0.0,1,4,0.94,5,2021-2022,2,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3,0,2.87
18-302-00119,GOALPARA,277,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,43.69,0.37,0.06,4950,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,5793,13759,141804,1.23,31.49,0.0,46.11,20.33,0.07,0.0,0.78,268,20,15952,5,185084,78.76,51,87,Rangjuli,GOALPARA,5192.88,9.7,10.41,26.22,21753,6209.23,0.0,1,4,0.63,5,2021-2022,2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3,0,133.17
18-319-00202,BONGAIGAON,169,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,25.01,0.36,-0.04,3039,0.0,0.0,0.0,48.11,45.39,50.91,0,0,0,0.95,3186,6477,135735,6.83,3.32,0.0,46.02,34.76,4.28,0.0,4.79,268,18,8396,3,185995,84.44,45,86,Manikpur,BONGAIGAON,7758.7,7.7,0.01,5.65,42533,983.73,0.0,1,4,0.77,5,2021-2022,2,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3,0,128.83
18-317-00191,KARIMGANJ,280,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,44.35,0.38,0.01,4941,0.0,0.0,0.0,7.44,7.37,7.5,0,0,0,0.94,13884,28297,255876,3.27,29.77,0.0,47.55,19.19,0.0,0.0,0.21,700,11,21846,7,92779,78.79,26,86,Nilambazar,KARIMGANJ,2406.06,8.9,2.95,13.43,36145,2729.69,0.0,2,4,0.74,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,3,0,240.3
18-320-00203,CHIRANG,13,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,1.69,0.35,0.01,226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,452,907,9568,6.57,5.65,0.0,39.57,43.74,2.14,0.0,2.34,28,1,2574,1,16329,86.41,52,84,Kokrajhar (Pt),CHIRANG,316.2,9.4,0.38,6.62,2131,528.28,0.0,1,4,0.72,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,3,0,8.99
18-816-00235,TAMULPUR,23,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,2.66,0.3,0.01,419,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,210,311,6725,6.15,9.64,0.0,62.36,18.06,1.49,0.0,2.31,37,2,0,0,12689,77.91,64,85,Rangia (Pt),TAMULPUR,1436.95,9.2,0.0,3.88,4387,1239.7,0.0,1,4,0.64,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,3,0,6.38
18-321-00215,KAMRUP,115,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,17.64,0.39,-0.04,2047,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,6298,9836,107702,9.0,1.07,0.12,70.81,17.98,0.43,0.0,0.6,163,12,0,0,77524,97.63,41,86,Nagarbera,KAMRUP,585.16,9.2,0.02,2.32,9666,2203.04,0.0,1,4,0.85,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,3,0,100.07
18-302-00118,GOALPARA,196,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,31.49,0.37,0.08,3500,0.0,0.0,0.0,46.39,45.48,54.61,0,0,0,0.94,2087,5100,78997,1.01,27.49,0.0,47.94,22.24,0.0,0.0,1.33,192,19,28309,16,86153,76.97,53,87,Dudhnai,GOALPARA,9400.71,9.6,2.79,29.64,27580,3640.56,0.0,1,4,0.7,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,3,0,74.19
18-301-00112,DHUBRI,357,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.11,35.19,0.24,0.0,6382,0.0,0.0,0.0,24.22,23.41,26.64,0,0,0,0.94,13945,36859,401953,14.02,0.48,0.0,41.1,16.36,13.9,0.0,14.14,744,32,24525,92,123134,123.25,28,79,Dhubri (Pt),DHUBRI,28563.09,7.0,2.0,34.39,119864,2488.9,0.0,3,3,0.32,5,2021-2022,4,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.55,3,0,377.48
18-319-00199,BONGAIGAON,297,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.16,43.22,0.24,0.01,5312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,4914,10187,131637,25.23,16.07,0.27,20.37,15.33,14.35,0.0,8.37,241,17,23304,44,113426,130.99,54,76,Boitamari,BONGAIGAON,7960.97,8.0,0.55,19.08,32108,1675.04,0.0,1,3,0.56,5,2021-2022,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,0,124.94
18-303-00266,BARPETA,318,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.13,38.02,0.12,0.05,5694,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,8138,17141,256953,28.53,0.42,0.0,19.71,9.46,27.58,0.0,14.31,315,13,0,0,65495,137.86,39,74,Chenga,BARPETA,6462.76,11.1,6.08,16.71,70511,846.08,0.0,2,3,0.48,5,2021-2022,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,0,238.74
18-302-00116,GOALPARA,541,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.15,74.6,0.35,0.01,9670,0.0,0.0,0.0,29.88,29.03,31.1,0,0,0,0.95,8368,21156,312410,7.25,31.1,0.96,36.64,15.4,4.5,0.0,4.14,689,43,14758,4,279904,94.93,60,86,Balijana,GOALPARA,13337.44,8.8,1.55,34.69,63483,2940.1,0.0,2,3,0.38,5,2021-2022,4,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,0,296.51
18-302-00115,GOALPARA,487,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.13,56.74,0.24,0.01,8712,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,12074,29766,221176,17.7,9.73,0.0,34.58,12.53,18.74,0.0,6.72,879,36,0,0,168091,123.43,33,78,Lakhipur,GOALPARA,15535.59,8.1,0.61,23.21,58539,3948.22,0.0,2,3,0.41,5,2021-2022,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,0,207.71
