revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,sum_population
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,242201.984375
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,115104.9765625
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,100400.1640625
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,3038.9638671875
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,7120.5576171875
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,137131.09375
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,261013.53125
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,168006.234375
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,100943.7578125
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,102314.8984375
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,459914.40625
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,431313.375
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,361748.34375
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,187192.140625
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,241455.828125
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,171837.3125
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,250947.71875
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,179998.3125
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,191492.125
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,243443.0
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,191932.15625
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,191643.75
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,156549.796875
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,231957.8125
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,154254.328125
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,272017.8125
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,155567.53125
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,203444.203125
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,109714.34375
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,153492.5625
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,399736.0625
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,136761.90625
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,260021.609375
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,288908.3125
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,101168.5078125
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,97118.125
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,70120.234375
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,33616.703125
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,73452.8671875
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,312594.9375
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,717949.3125
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,176021.75
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,352117.625
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,462663.53125
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,317183.84375
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,156384.90625
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,244171.6875
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,282846.90625
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,324110.40625
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,118661.4765625
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,166423.4375
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,243339.53125
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,200242.109375
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,142394.8125
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,127332.0625
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,311809.8125
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,57528.48828125
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,134437.296875
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,10965.83984375
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,19773.134765625
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,116643.25
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,113721.46875
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,332450.0
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,188033.9375
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,53485.25
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,200599.625
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,71106.6171875
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,134595.453125
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,185043.75
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,119706.5390625
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,103027.75
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,96135.90625
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,43079.1328125
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,45905.0
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,567006.9375
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,183421.09375
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,57506.140625
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,64887.26171875
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,108856.984375
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,244111.046875
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,134881.953125
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,183331.5625
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,44243.28125
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,151118.78125
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,73668.3203125
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,11705.68359375
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,156220.953125
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,37101.8359375
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,101895.0390625
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,82176.046875
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,7195.376953125
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,6847.416015625
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,16634.03125
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,88553.234375
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,137122.859375
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,16173.05859375
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,71299.640625
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,134.75018310546875
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,2848.242431640625
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,67007.96875
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,251626.5
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,251797.640625
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,129404.609375
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,163726.0625
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,388156.84375
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,144351.421875
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,119006.953125
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,306050.78125
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,200837.265625
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,552096.25
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,347317.34375
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,160756.5625
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,343002.96875
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,14675.384765625
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,172467.046875
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,297116.34375
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,165283.15625
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,77110.1640625
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,148840.296875
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,173983.328125
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,247821.859375
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,503034.9375
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,77107.109375
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,226697.171875
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,627008.9375
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,268292.9375
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,217477.109375
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,122278.5390625
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,25875.51171875
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,262750.0
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,148393.203125
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,125909.484375
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,203992.53125
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,63265.97265625
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,108729.0703125
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,288354.71875
